customer_id,competitor_visits_per_month,competitor_satisfaction,price_sensitivity,quality_preference
81,4.499159387028257,3.163597689358792,0.8158759420966599,0.2951139913946167
85,7.280540733851547,3.480168042358771,0.9420379714137472,0.5684180497294501
89,4.041364641442461,3.823001281442221,0.6723961207759093,0.17308205126612763
90,2.4638605221530527,4.404420218698489,0.9188020734580065,0.2579196002151227
91,1.3688456347755364,4.286857299220312,0.5366531610397879,0.5874069426897908
92,7.157886059096441,4.092864975648769,0.3077634734638389,0.8930485532417145
99,6.76230464807282,4.344884664248895,0.671402061281915,0.8406475362513208
101,1.7445099944380624,4.009347393420901,0.0219521805823919,0.3425605075543545
103,3.4907778494518182,4.273727955260809,0.34283025403222245,0.38079557726661306
106,1.2985603579394125,2.8095113371922062,0.07744350931003019,0.7819118954638304
108,3.0933657389421954,3.2539203259045912,0.8438016945960318,0.00889717967175696
110,7.531422431156238,4.146910380908205,0.9012233905870735,0.41707707685292683
111,5.987901683891498,2.939872451800179,0.266877900491411,0.9529527696505391
112,7.398188606720101,4.293096743219134,0.6315142198075043,0.32933227128974674
113,9.99775357201919,3.095833766629804,0.5278792708521668,0.404721647947176
114,5.951288893778831,3.6965427406926716,0.8300966885827947,0.10994051911156688
117,4.548262693939441,3.385349452280888,0.41247917436295634,0.29839001708707424
118,6.110067552883956,3.796908904025995,0.2899827083007722,0.04585431637106363
120,4.142637844780625,3.1571427489242145,0.7883107465358228,0.4370497609889963
122,1.4450837257988085,3.251813237579287,0.11140181521891279,0.9671441983311712
124,8.391859262675625,3.762360493083695,0.3142740626424184,0.016259256256656807
131,4.801879872505996,3.0794472732692766,0.9337120799326303,0.6892112781108263
133,1.0423949137353046,4.382614692419962,0.132703796839872,0.4579310531958427
135,9.738220836836058,3.7512615949724473,0.3760374495468347,0.13243438262402218
137,3.1064057094922704,3.247939757179991,0.36933120936698205,0.685053154556956
138,9.534212111561272,4.290923077051786,0.35468458388612334,0.9883985240241903
139,5.373129599268317,3.878544068470522,0.6627787299510911,0.9978548577486257
140,5.108813332747519,3.0215153553353744,0.22924153568284977,0.6854959866967253
142,7.4691132679910925,4.03659994958143,0.09496718339007515,0.31649513294016274
150,6.665117293878398,3.028875353471129,0.7756493079205863,0.19380888776988703
151,9.145061274196236,2.651233351418769,0.29768387696167364,0.7899295525666096
154,4.367956278790573,3.75407905898295,0.4329972728582864,0.14308952092686256
156,2.673724298380414,2.8383690472616223,0.3596922427426452,0.6544546116892579
157,3.030541052197741,4.393049620218571,0.9643412871404898,0.6129685182467566
158,2.7624053879445674,3.5446486171488596,0.8142476807974736,0.9490626447769471
159,2.8307506357966865,3.9869516786955286,0.21395363609573836,0.9925387785593297
165,3.7319628658031028,4.223090625399465,0.7391313526941715,0.766885304693182
170,5.208877506670316,4.048478142835744,0.2148036761090204,0.5883588702530281
171,9.188012253368619,4.439832645866151,0.4642089616438847,0.7880929360790973
172,8.73479085629041,3.416149040818657,0.6187651814114354,0.4878263870072086
177,6.579086655849176,2.5111920266043812,0.4944756665679705,0.4584477585067346
178,7.593584391762929,4.128350892472374,0.14399970032896858,0.40255160224739883
185,1.545587971442918,3.854446877337843,0.44773649443293484,0.7094011493059021
187,4.620815113290426,4.258801888889101,0.3928199022077762,0.2988158329808577
189,9.082756681404023,3.4088178574921217,0.4940350747361233,0.6515778261616546
191,8.848730521963816,2.6863057248430233,0.6901237685277123,0.8406585233209977
192,9.862187620757247,4.249156693540441,0.5441370427716087,0.1164156580449427
196,6.06814956690817,2.981733915243576,0.8790127313764923,0.8550466991700004
197,9.120163792009329,2.7711293503126906,0.7718014490683969,0.8333648943522439
202,6.568596109598346,3.0628449241989815,0.1459802003519559,0.2145113036322881
204,6.497926317269436,3.3677016520005782,0.864000843966645,0.7451711998867023
205,3.274597730945735,4.415864753003346,0.1655004480386726,0.33654892127088565
207,6.009633610913656,3.8265397091486317,0.32438362285551614,0.6689525750219136
208,6.316069365945633,3.2034895476707614,0.6137189370303738,0.3079793070804807
209,7.858837054757179,4.309841202357841,0.7270391956379816,0.9285299752076552
212,8.297681047946034,3.3747835843781795,0.6894583988686528,0.31888436491129246
216,8.03779968649921,3.4129432796004457,0.5257326429986895,0.1714559050126958
221,4.6530287438853275,2.880050745171467,0.17937425904548732,0.7779646157220182
224,6.608817409885537,4.238415940568952,0.07881247021887783,0.9033762647477378
225,6.5527598962295,3.697606832443112,0.4469781962574785,0.4840720585438433
226,4.258375003152809,3.7814658066390434,0.4765250310143532,0.5021286881337335
227,5.509977970239266,3.100399970154192,0.44030894797665354,0.893829187543844
231,9.06880943208096,3.1663237082399265,0.32584029343118437,0.6284252468556831
233,2.4548293122917313,2.868962152536095,0.3341877334744543,0.19371639419451425
238,8.674445802109389,3.3622759627752403,0.9493820275977918,0.6505355152840157
241,6.158681852707436,2.7337964122668925,0.7131512537698678,0.04555908037333212
242,7.830104264303131,2.5818092793793257,0.8055242619278669,0.2988039654513569
245,4.340633350122813,2.538502239433659,0.7189631513704869,0.2564214371142546
246,4.488414832616707,2.8245145209258284,0.16712915073911339,0.4160566251727763
248,1.6138904410367472,2.5700502012694457,0.31857224386697647,0.5337848393093138
253,5.402788168918343,3.104132298034392,0.31177542861399743,0.988357794577824
257,1.3259836421776936,3.5756165816413734,0.9670312199520277,0.40390607963107505
259,3.4723459472617377,3.841683447905705,0.12648125068997318,0.7830131926697186
262,3.088401116201034,3.1953643640321827,0.6276021810967948,0.5644328160149397
263,6.976790270105001,2.8293883079598316,0.7629188772841375,0.4970322746894984
266,9.780240813049295,2.5598504930323998,0.040121616450238595,0.28235682607016865
268,7.486444982635826,3.02370932150736,0.07011310887416977,0.5738227579970184
269,6.078663166999239,2.7400061093360586,0.4403244601085643,0.06931933298393134
274,3.134747662053403,3.620385214694864,0.9163654779415241,0.5579182658373174
277,9.840203157196083,2.5642331107827783,0.7154206482283837,0.4400210320451666
283,7.422429885555656,3.5747641279041305,0.03640397068456591,0.24155906893599965
284,9.456172655415006,3.363128877600577,0.1100386433735453,0.9065500006325187
288,7.8800983443546215,3.298314288677129,0.9373064838389399,0.4934130630525383
289,2.707136282868408,2.611655241887725,0.6491237385166767,0.3712314188863539
292,3.250532823454966,3.960195779194298,0.566438787528441,0.0857272555956935
294,8.919182433254669,4.3836368130341175,0.39988258800718224,0.46747044715031905
295,1.86361165403888,2.5976149026703723,0.6022670989961882,0.364919916300382
301,7.2642656503628995,2.5799346567733386,0.7931428639169829,0.4754200289904711
302,1.9016316695862807,4.374073012127877,0.7762948062607229,0.9437008432673414
303,4.214540179693548,3.6132696242953455,0.26105691351235516,0.7004686993112392
304,4.83086854847147,3.1093261867353474,0.1287292408127868,0.6989245254132678
306,8.460453831997576,3.3490538780374637,0.22899343917358672,0.1707538259196245
309,5.308091511853367,2.8653751564229157,0.7562181813910013,0.630534566047541
312,1.3934771553385215,2.695499572076357,0.7961291148160748,0.4948663395023287
318,5.053594220335444,2.9998771829902324,0.5369609396137657,0.1078634832711417
319,3.4674873787606963,3.6341364878562805,0.630386056243805,0.1645263941257148
322,3.1470927818504943,2.749929700867404,0.30404697537160397,0.717057090495635
328,8.06118047185716,4.266531356941458,0.5061274356750595,0.45310425663899845
332,9.037445088772003,4.398871755472256,0.4909269173064785,0.5126319360667749
340,7.835004279520174,4.098402806140992,0.35454080702015656,0.26932360658099197
341,5.6526193513055745,4.092279396408898,0.5594220360985923,0.40231584581238533
343,7.958172982466915,3.739762934432859,0.19280441355316358,0.028372799741217092
347,6.316252006249712,2.8373811067187438,0.5297462201294003,0.5122257786002954
349,8.549596267554147,3.5851417395583582,0.3876913906691921,0.9706653981136685
357,1.537239833260854,3.7461209183203987,0.5524071760973388,0.9284526901205425
360,5.46413410926993,2.894857206760435,0.3188111913148145,0.6642913715284567
362,9.02817698012914,4.1514215711175435,0.1400302709137491,0.9106727402653038
364,1.957285248287471,3.834788692173867,0.783590283633423,0.5226536286917502
367,9.873564253689258,3.903480697028609,0.5436301994496003,0.681162948541957
370,2.210253073881685,3.5574447289438256,0.5020113910326336,0.7173894076436427
371,6.682355843275559,3.8488777202698987,0.48639905327812205,0.8096953027627356
372,7.935942468513972,3.695789678879507,0.9869027532644405,0.054480119469571875
373,8.130294876459946,4.242656279921532,0.23816337447954283,0.2642204488337073
375,5.3829392551337145,3.233753034807637,0.5051006514618097,0.1364202394596601
384,8.64422737190953,2.857785717748987,0.08301709734900309,0.564905612053393
385,8.332367268174725,3.1879038571151534,0.33928064340060893,0.9202224089049956
386,4.650032797308567,3.196130696298204,0.0018171750958838606,0.3559106311630724
388,1.3070497644736938,3.054156658694713,0.7699623336915999,0.7342024005728243
391,5.935327642654934,3.080226247430816,0.8819935858745652,0.5041851882914439
392,1.8371092774702595,3.632065089992426,0.5382126210678748,0.27277746833262184
398,2.966661581421943,3.407649731332026,0.9963970148772735,0.3267518369703942
399,5.600956569685405,4.344483917282944,0.32758895681269296,0.8147173133202377
402,3.5468236482507085,4.495834964671393,0.05832981408199245,0.6561581607440872
404,2.782307043939762,4.340873273843324,0.11206819594215423,0.01440679008116319
408,6.593213934616863,4.160008672553452,0.13023924281751542,0.9588675277696609
410,5.554009333149079,3.1321908951556603,0.5732497950438944,0.1338723736924139
413,6.6311745611370645,2.9597563440155494,0.9257704319565205,0.6558271883596853
415,8.996502889038329,3.5243421649938353,0.8016318878187717,0.4991874268914942
418,5.904142306212,4.104612754289841,0.2700090676486533,0.15716869669260192
419,7.293901620665201,3.0338810549300703,0.8481712190992395,0.17272863848406572
431,8.531385538641619,4.278035804335321,0.3722377410692498,0.1374233482446433
433,5.366582278072435,2.8306486659066716,0.17112709865731424,0.8103855011563474
434,9.242242406397494,3.7491392275110536,0.15732748735814028,0.0904194082073757
437,3.5860430623604445,2.883975196471236,0.7417377203576198,0.3036467159635038
438,4.666923123763597,2.503885606353319,0.03128559221608973,0.12270399112209895
440,8.654746872100018,2.6294278164855336,0.5417512966755526,0.04275964109981778
443,5.375983898227641,4.281318966733515,0.7563692285218016,0.4925495970834287
444,4.2465125660200105,3.353093312984396,0.05971456426836619,0.3649797931538885
446,7.566267445233138,3.1352026014019874,0.9957960310462927,0.6031952917789196
450,6.928856912944743,3.477221798823268,0.9205562264336868,0.5285232255380278
451,5.412225147348684,3.493797559184766,0.8130675733596343,0.08959628725526025
458,2.0487852418898242,3.755274306242197,0.3813458104087333,0.45906919021357895
463,6.988740199749487,4.136389314897983,0.4117177206991087,0.22634833158413548
467,8.636084734836198,4.381490866460069,0.7633277383112762,0.5875581403701463
474,4.200225542842895,4.030268628426673,0.6377064623277338,0.9137569119433256
476,7.733642667505747,3.2441843385755145,0.5943108539965579,0.9538226640242318
477,8.82600722495766,3.6329968729968742,0.5671146775484017,0.8281160773442241
480,2.7578670323376264,4.353337310831222,0.5884098194055126,0.3371604451386524
481,3.0294635969255523,3.2988899909346463,0.052665575711068224,0.8101438308896037
483,3.232985942229409,4.018059839421667,0.9461773611784668,0.13238484783443039
484,4.682125062460836,4.412058992865344,0.6302102869659318,0.565790218694787
486,1.5720828188610625,3.8336952745642137,0.4400421960863179,0.08964003831386358
488,9.070940728063578,3.756858301014143,0.8821190815428509,0.061763133088137634
489,5.275004190587972,2.9348226199115635,0.10284040664184035,0.5136045539806293
490,7.919487651522662,4.135459524228715,0.25614426261689105,0.27846508982431006
494,9.919988376461191,3.2528621235186357,0.16065789241711848,0.3271799727152467
496,2.6821183919984537,3.007019489596849,0.9377272689430367,0.39336297995012404
498,1.4394518425752876,2.930727241797536,0.01008926508643937,0.34204386569227374
499,2.6298602562238713,4.114265013044071,0.5694897062211443,0.2998649855982334
500,5.535669296387434,3.9402989705769973,0.16509316525491113,0.24738541408209647
501,8.36850660466132,2.5893123853439297,0.7208891244141039,0.08284577295334883
506,7.292598386175509,2.5365069751706004,0.7860156980519828,0.4711456579017327
511,4.764134351362129,4.00766587924567,0.9647239162659424,0.057522013703573016
514,1.9930959654274851,3.956632095238926,0.6845564604664822,0.2813384599597277
515,8.662637189656131,3.9346561228961607,0.3616080888994976,0.858932143503232
516,7.389376060409052,3.522605434295167,0.8522280601199044,0.10577357800671405
521,2.0027897688999676,3.7571462229427737,0.9399855108286863,0.9340084610561373
526,1.867970873447641,3.392492984538947,0.27283868937506295,0.2874474828315505
527,7.263685371074903,4.009890662193827,0.10460349954074499,0.8514205451134118
528,6.904348405891287,3.1772717062689417,0.6820038466353467,0.2908748440090535
529,9.19340695950982,3.8534928962838415,0.9022320573405744,0.9472853137426064
531,8.602081894834651,3.349856305468741,0.32861422293949705,0.9431003746196764
542,6.62729106549172,3.854373519742854,0.477994996565827,0.5002444124907041
545,8.76881864371365,3.7130414595305137,0.5246034154158637,0.9220763598292369
547,1.9732279247718107,3.3578384233472285,0.6477254141630883,0.9469511186833383
548,7.51107638440359,4.348054235792544,0.39759392562672524,0.8348642314645133
549,7.176692200651309,2.6197618595756667,0.11191077526712445,0.566575821970547
554,9.907336988788282,3.292803387563097,0.33192648927051893,0.7420994626751208
555,7.131448924779918,3.2721980828047093,0.4957567489429585,0.4589031861590127
556,4.415134688352405,2.9733845419949088,0.5113865909544308,0.07417116366333132
559,9.801613132743904,4.161290992006521,0.9945871370473822,0.0952822912864032
560,1.8416240142887954,4.415394531386733,0.7980670111438515,0.2740358212895776
561,2.0022261028819837,3.2158486019611514,0.4507872781579607,0.0835564187757537
564,6.263115235553498,2.630163234966246,0.9560904601912124,0.7772102972307656
566,5.724211441228661,2.653367008149064,0.4052110947751115,0.2004914553543119
569,8.751384001797916,4.1220850031587295,0.3137292993151103,0.6508209146780009
571,7.492374229614639,2.704344889526358,0.9042913973179952,0.16966027647758608
574,5.2297908328959455,4.217903338805099,0.7698643857272456,0.5865559054913109
576,8.483275222982009,3.866486662379959,0.20824561263955976,0.40462738948429966
577,5.571365755307268,3.959630092491545,0.9067085247811629,0.8008706784455022
580,9.943124911788056,3.833004484657314,0.6014646953656992,0.5745278980814233
581,2.3480981646439094,3.167236012798269,0.8900493250730549,0.8512406037749926
582,4.04840020377673,2.8716460113962694,0.09716686948659514,0.2023102286886167
583,1.3643278750459351,3.190740744145505,0.7012755117799109,0.2765418682162335
584,8.53411813689619,4.096017867568372,0.8903429252761049,0.8205682493414292
587,3.3464463652344367,3.8577363985873143,0.42295405985398693,0.014025212112632413
588,4.344813046940828,3.531294422933849,0.03988183799267775,0.8085223549080098
590,8.131510786032962,2.924695006389305,0.6457013073439535,0.42912453610986523
592,4.162573728407574,2.758576581927433,0.6740467989181175,0.08177812957098185
597,9.372150249623132,3.2387131360974215,0.4399656494358196,0.6163052407031746
598,9.033228472157122,2.805654440954066,0.08240026146595969,0.8060130277805013
599,3.914983720300837,3.2256831769045986,0.40826847435686764,0.7064857078630288
600,4.576335373272276,3.4777015594840437,0.5927637749577802,0.3348617723269185
602,5.12744100017673,3.5218586896299535,0.3141963730193289,0.3623490038296395
616,8.55193966875305,2.906727654710969,0.4255161794271429,0.2215752092252673
617,4.644392902790399,3.7053065120377826,0.5914478982749996,0.02316789085040405
618,9.927589710490887,3.7771805799380154,0.10581646094249775,0.8981217846466377
619,6.2064564564158236,3.347805441275712,0.24282815432130744,0.05324486489554381
620,8.30023228628724,4.168055256894718,0.9957738399580144,0.4040156977774857
624,3.567456099521386,3.332116528390819,0.1581792486400827,0.849840739712281
627,1.0946992887244873,3.8104872869722737,0.5059618802806537,0.48060759548644727
629,1.2618026648248262,3.186521261440155,0.8509239774978051,0.3890857112817344
630,1.6886746986582528,2.518076921579878,0.8892287030348169,0.574885741922
631,5.769937298830717,2.7898281442391584,0.6560940153077253,0.17132340174325156
634,4.186821053122378,4.0989826692122975,0.18104512801875783,0.9956047071424935
637,8.485410465050556,4.387359041226335,0.18214346892032018,0.06164024747337049
639,9.848095341937686,2.8627126126035636,0.6456860039625953,0.2516033347398857
642,5.159067076229842,3.964035891754105,0.37660792065863047,0.12407877605702888
644,3.9144675104551214,4.330220299241589,0.6112380820265741,0.1720714911054917
646,8.896259116358463,3.9652321961209136,0.5268697264382751,0.0775266776375263
649,4.283131269128882,2.672838303752463,0.26725511917814615,0.32459705538810435
650,5.365972969764579,4.428227377388746,0.162803363712257,0.6345297416462122
653,2.5977723547342935,4.237246071698058,0.09342400008482887,0.8469767624569187
658,1.4674160625264634,4.398424308550021,0.9784880748242114,0.8353023848004254
659,9.57240305803781,3.9340061353580156,0.364778970211444,0.26730489266771795
661,3.9952124606501735,3.5499881364908132,0.14949082051150508,0.5403494847431441
667,4.980668299250359,4.2653429685122495,0.4696682039231066,0.7243422250027116
670,9.38179410740518,3.9357513337233723,0.19523694574366923,0.4076153630263213
671,8.120864556065628,4.150498567599303,0.04070117497885695,0.21992558521519712
672,5.780731720501549,4.4392479282207296,0.7309370640429765,0.037307344492347405
676,7.666809556182314,3.5072291354487546,0.3687522785267846,0.3013367636513199
680,2.4465959522793,2.5382671887841006,0.2491334589530727,0.04303884166334904
682,1.6954252551360838,2.8026242292542234,0.3629953571794511,0.9203906905384398
683,6.445006280592479,3.623238317648516,0.7890137852280866,0.22738809098356438
685,2.0010789306572994,2.8344732581855734,0.923732204056872,0.4476089388350377
686,9.20975677173471,4.211978246494601,0.8613919771885304,0.8298953939255868
689,5.100000054722851,3.340121289033555,0.5583737739989388,0.19899081941161045
692,4.747712978765582,4.1006353638915805,0.9932336435715775,0.40074674645850605
694,4.462950857617405,4.070197688013522,0.04276897728042395,0.4325234477675729
695,3.0159309324009587,3.891109928261847,0.10737935791466813,0.001933157208612979
696,9.715469020654567,3.3384938055136177,0.6551253158825314,0.9765657119054981
699,1.222015156018065,2.576796370139796,0.825533669028412,0.8872039839913073
703,5.483570302092903,3.4133695606849317,0.25308581435235633,0.7690068546155271
705,4.992355703848015,3.097011645156064,0.8764921625126714,0.8769619393152768
706,9.554030817485941,4.239985208986047,0.8993940402447681,0.5131331196426107
707,9.41289775474837,3.444091774723974,0.40997730279697453,0.11521695167185075
708,3.1733999411891096,3.1368385523136393,0.012101508034128128,0.2649923194716163
710,3.483290206413339,4.195644614513034,0.138347099633785,0.6151623726571125
711,8.133255648397146,3.5108834308123136,0.34953672629376276,0.5167778222253403
712,6.851412533593988,4.322393156205393,0.9965694020903424,0.2123351519646559
715,2.5158280860746123,3.3760429443265765,0.03464851659691459,0.8455250533975756
716,8.646969507591265,2.711714041459187,0.8201447130714801,0.04649256548524128
717,7.497997918585859,3.5233211657748735,0.30534435679236127,0.7214218328825572
720,4.042130589264522,2.8904677286858007,0.27412649430899794,0.4658813200658969
722,4.68110905768833,3.2471034683397453,0.4412949304680208,0.8715751398070791
725,5.385887878561185,4.161348070911683,0.6602663268162859,0.4957087853552966
727,2.306695670199657,3.8847558325575964,0.4079204481124963,0.6663169578413032
729,9.053469983144943,3.739761737320734,0.23949407304601,0.9690757279455186
730,9.172195271392736,4.380622098411159,0.5770331440729425,0.951639778844661
736,9.134481919383223,4.420044715593853,0.8236897333089603,0.08675665754287165
738,6.869920212448969,3.093650847668748,0.5093500345169625,0.5362385020147619
741,1.3156460206149072,2.9006472398456697,0.178628212101271,0.7576336133908651
742,1.9855018729056528,3.058399853197225,0.9261579121875984,0.7577321178665348
746,9.248475123917482,4.413470430060861,0.6142182611594947,0.8392533144903687
747,9.404674449654806,4.0793132202383315,0.8403894551238501,0.24579164348820703
749,4.1195014045294185,3.861889173086629,0.557340356287131,0.30843833197784154
750,2.425924621415656,3.3407325886956563,0.3750880521939677,0.611757299884936
751,2.347292606975484,3.147139215958572,0.3261542674963076,0.44599875867977556
753,1.9062235447080016,3.217800973217835,0.5333112023432678,0.64554979442043
755,3.6946458982522508,2.9285609764306315,0.9286125695829859,0.7436186134211845
760,6.335391605011575,3.822868840654489,0.2533986937198359,0.5048970926470765
761,1.6945444111318275,4.308157636165131,0.5934232184119038,0.08028726815424814
762,9.14226205920587,3.534836799116795,0.6834787187914696,0.744627569042234
763,2.27890697998223,2.7955853502151937,0.7361709274870953,0.9389299773124654
765,2.900937961785949,3.6005345477141004,0.5109242272558983,0.6744323984144404
766,6.489984659111788,2.8944603773738167,0.7342240963624578,0.4281603120836702
768,8.889674061529291,3.5724083996314873,0.7143787298511418,0.11649587899365665
772,1.0518931114950587,4.155866838258803,0.4284756918520505,0.1405168852009726
773,2.1355735153889124,3.792213608177772,0.9981270231827625,0.07240104010887816
776,1.2262764054558732,3.8553438821761623,0.35822646882874676,0.09659680254186875
777,4.436456008126054,2.960987187174241,0.03448844599854928,0.17905418102692428
780,5.918354512418647,2.536071361359248,0.7146597676618547,0.1445707507962707
781,2.883527145009263,4.100397825876509,0.5486441679720089,0.4003202218827614
783,9.383757414645274,2.70784465536521,0.5214213378215359,0.08551192680251174
785,1.487290869071205,2.9643255383015985,0.6480848348292957,0.7395894466945965
787,1.065094691906716,3.349654568475579,0.6625219531924268,0.8325351648006561
788,9.422838435439052,4.133830906859464,0.28731403695625657,0.2061280907498133
790,4.573340460085991,3.7783590223677948,0.41415465857838807,0.11376862902181173
791,7.2506641241758825,2.5807896849414464,0.5648017834083096,0.030232562962897114
792,1.2738168618187045,3.165082389165181,0.9918284702783116,0.5377785454315847
795,4.305477722270626,2.7263173198015176,0.034107283827289114,0.9380078984201717
796,8.00551798759955,3.001010031430283,0.6139795337959174,0.2086837070305091
798,7.880392845963074,3.3464591413153952,0.3715822581860999,0.7591715599720654
799,2.7485706979145483,3.7254321532541796,0.4053314758027995,0.5069462181554636
801,7.984336336051044,4.128282869366222,0.36736476382463745,0.881078750452571
802,1.4661235465249618,4.101601547794821,0.182323409245009,0.872081731954999
803,9.781304845626197,3.339756347244682,0.1966017773523132,0.460311956872548
805,1.084798616630495,2.8077241602937666,0.7262399824173478,0.06187530198817892
811,7.354091647772061,3.6273263457403804,0.3738027116890238,0.9513105345126999
813,8.891988121884744,3.7186770985525914,0.4215945119565896,0.6085128366248421
815,7.221192775999802,4.28395043162789,0.4568661009876255,0.803038237100217
818,6.357253673031929,2.618649335596305,0.11527156659284032,0.3328499288364133
821,3.7910827486710703,4.112009410772712,0.08312623974383204,0.9117701107235363
824,1.6248762119752422,3.6453387926370207,0.02672157941564557,0.28408160882717515
832,5.966734994307889,3.5459269534839324,0.4970996123706476,0.04858403252603405
834,8.753166948122344,3.2193394417089465,0.4240564644078987,0.9318342041570037
836,6.419788214808832,4.465571687554258,0.5952750427940017,0.3552362570407952
837,3.6353775577773675,2.884749436382061,0.21255464966893545,0.28573574158400317
839,1.0239764143373724,2.5879945966235107,0.21189985003396805,0.41031297888019425
840,5.626650259469997,2.841355938089892,0.3169650287984427,0.36434861985591926
841,4.457670365015138,2.5476946222720027,0.676786843651907,0.26603248124921564
842,5.31078503732801,2.6550257055554423,0.15650313969711904,0.19569625920111566
843,5.123499744579871,2.6842539132088556,0.7524850108356355,0.3209732768857585
845,8.46481656823666,2.8950399326641456,0.21123785918854465,0.030081275894298654
847,3.4925720441955344,2.8198212613253166,0.034999967956886646,0.5182815602297957
849,1.2143607438533852,3.45022027332465,0.7414756145622698,0.1681602697689446
850,4.362597316002878,3.087125409127957,0.7063184385388915,0.05337621789189839
853,6.223365514670653,3.6570818683281825,0.34609447121716386,0.12458945840559499
854,2.5135511788407956,4.109795831987644,0.5370818780267872,0.18478528824217189
858,7.339257192448212,3.7082099510986333,0.026646668847221444,0.5567873735442199
863,4.453501070150038,2.7825325586638865,0.8003311974027436,0.4917815318006955
864,9.322811700723623,3.442571502392198,0.30992107106884226,0.08337387058143109
866,9.232518931703083,3.388657258327296,0.8367057431143388,0.25290150265782774
871,2.4134266094046843,2.7896534016620533,0.7661626481846844,0.6300031232551531
872,1.0349766841938997,2.8599059038825896,0.9479592153927925,0.25812476240546345
877,5.283529518765221,2.785549803976374,0.4941278669995668,0.5929342026605017
879,2.7999340690932035,3.797239614158639,0.16287507722008066,0.8693738346442101
881,6.247289395884329,3.7137101316103944,0.7401920605850628,0.15361332576822395
882,3.83341944703426,2.8221045794464015,0.05062690769550193,0.12118053521341166
884,1.323241662033391,2.5575363317003594,0.1358197809941072,0.56883804980234
887,7.228665603015883,3.582561558148024,0.12148575240322779,0.9731824245448918
889,8.905762540957348,2.9217990453386378,0.3308635084562269,0.914433638141104
890,9.403057610803769,3.8617412057428036,0.9163202960818002,0.1505386646146949
891,9.411427532079482,2.528169076419878,0.46230318892378575,0.8036950653741116
892,2.9290636411835402,2.945495542277286,0.9137827049502568,0.4638109281593418
893,2.130093899735342,4.03773082778659,0.24115846904586524,0.37515140593265683
894,8.395341331386653,3.735739213480191,0.14243544527243268,0.19880607314293286
896,6.725249240953083,3.965069174128419,0.7718287212967416,0.935512686462946
901,5.169049409922029,2.813250860902701,0.6491465580158385,0.817888429256691
903,8.271275046876854,2.8622262988482676,0.6239864716994205,0.970158844951794
907,9.036425674447168,2.68780386124543,0.6206570199718259,0.9632590052047005
910,1.236496196801827,4.457788618539565,0.6580383585686164,0.7883250133472304
913,8.048453068421676,2.6440964820051276,0.35391669996340036,0.8024372400633087
916,7.572297554959654,3.607186092152502,0.6552166000368229,0.7907290540657622
917,5.21798077984128,4.405870280549654,0.5355150821404713,0.6467444560102019
918,2.323995054167879,3.4495302694383128,0.24748346997521398,0.2699125432259062
920,1.5043326676173816,3.917694949409264,0.08669791543599492,0.3006710498400694
922,5.06994698930757,3.3239523618186544,0.6492724682497826,0.6824791706258674
