customer_id,city,region,age,income,loyalty_member,signup_date,preferred_time,mobile_app_user
150,New York,Northeast,49.997663832934585,60485.702488864335,False,2022-06-14,afternoon,True
151,New York,Northeast,42.11721509562061,41991.679913457185,True,2022-09-20,morning,True
152,New York,Northeast,18.0,118461.52071636684,False,2022-10-30,morning,True
153,New York,Northeast,26.54787571348689,24240.24025922237,True,2022-01-20,morning,True
154,New York,Northeast,27.47227349987235,91658.56806537404,False,2022-12-21,afternoon,False
155,New York,Northeast,46.66187228207283,48267.84460085569,False,2022-07-28,afternoon,True
156,New York,Northeast,38.69362122670471,20845.967508874783,False,2022-12-25,morning,True
157,New York,Northeast,19.538631442912102,51555.2182417982,True,2022-03-16,afternoon,False
158,New York,Northeast,37.350143061172176,30055.88049573854,True,2022-01-17,morning,True
159,New York,Northeast,29.370227357660784,63797.46316995273,True,2022-01-27,morning,True
160,New York,Northeast,24.12105592377151,74773.67589726011,False,2022-11-05,evening,True
161,New York,Northeast,31.120816528447325,86814.84847902371,False,2022-02-15,afternoon,True
162,New York,Northeast,30.823842964437933,54137.326539681926,False,2022-10-09,morning,True
163,New York,Northeast,23.921201046669147,24938.241242284003,False,2022-10-22,evening,False
164,New York,Northeast,41.2384667161998,46204.76862152726,True,2022-11-08,morning,True
165,New York,Northeast,20.21650249104774,52712.78941929551,False,2022-12-03,afternoon,False
166,New York,Northeast,39.49502131341174,29015.511142446394,True,2022-03-14,morning,True
167,New York,Northeast,54.859740508839025,34470.54377523119,True,2022-01-25,evening,True
168,New York,Northeast,31.30657259984225,35261.633741544756,False,2022-11-01,morning,False
169,New York,Northeast,37.61009486832273,129694.32861657698,True,2022-03-21,evening,False
170,New York,Northeast,41.71748537517248,84152.87487888314,False,2022-07-17,morning,False
171,New York,Northeast,51.258142068478996,81987.43765259178,True,2022-01-26,evening,True
172,New York,Northeast,19.988044028217836,180410.25546667847,True,2022-12-01,morning,False
173,New York,Northeast,32.68664255313671,45387.02916586304,True,2022-03-23,evening,False
174,New York,Northeast,29.41459781115136,76363.39263141245,False,2022-09-30,afternoon,True
175,New York,Northeast,29.786045270812213,41999.53972452949,True,2022-10-20,evening,True
176,New York,Northeast,31.867672961038455,52443.535756782505,True,2022-01-04,morning,True
177,New York,Northeast,36.743554876892475,115472.42033028237,True,2022-04-18,afternoon,True
178,New York,Northeast,38.0739375012059,48535.90900641523,True,2022-09-26,morning,True
179,New York,Northeast,66.17245571881261,35412.30111780434,True,2022-09-23,afternoon,True
180,New York,Northeast,53.95486574876855,37743.55404881648,True,2022-01-03,morning,True
181,New York,Northeast,22.92660928299805,28985.298179274185,True,2022-06-02,morning,False
182,New York,Northeast,23.558489948337183,42720.66358313251,False,2022-10-20,morning,True
183,New York,Northeast,38.28806942102686,50269.472403587235,False,2022-12-10,evening,False
184,New York,Northeast,33.209730082895376,35252.55522530945,False,2022-11-06,morning,False
185,New York,Northeast,30.009591903058585,46535.70384628442,False,2022-09-19,morning,True
186,New York,Northeast,30.51920877948117,27261.068374230785,False,2022-03-03,morning,True
187,New York,Northeast,28.373323468628346,67269.74826658577,True,2022-03-30,morning,False
188,New York,Northeast,33.40330298394718,86063.38960802963,True,2022-05-03,morning,False
189,New York,Northeast,41.521989233472105,84271.99032806644,True,2022-08-14,evening,True
190,New York,Northeast,32.17451933354367,51589.03662748902,True,2022-02-06,morning,False
191,New York,Northeast,35.51926033693148,82062.52290961808,False,2022-11-19,afternoon,True
192,New York,Northeast,39.91296101442956,67439.53078106474,True,2022-12-02,morning,True
193,New York,Northeast,29.425916893970147,30480.25926706298,True,2022-06-30,afternoon,True
194,New York,Northeast,23.860766583002594,65985.1109875664,False,2022-02-14,afternoon,True
195,New York,Northeast,28.497210507337428,67470.48506698011,False,2022-03-23,afternoon,False
196,New York,Northeast,32.291436229168,49104.56954732565,True,2022-02-15,evening,False
197,New York,Northeast,18.681726308240968,71191.36293959476,False,2022-12-10,morning,False
198,New York,Northeast,38.19896656033924,40107.15881130669,True,2022-08-12,afternoon,True
199,New York,Northeast,42.29475811659847,53814.84091662557,True,2022-07-15,afternoon,False
200,New York,Northeast,40.885034860433194,36246.92686201965,False,2022-07-12,afternoon,True
201,New York,Northeast,28.29293783274094,59195.80385500187,False,2022-01-07,morning,True
202,New York,Northeast,33.42753911601205,20000.0,False,2022-02-27,evening,True
203,New York,Northeast,18.0,20000.0,True,2022-10-12,morning,True
204,New York,Northeast,40.56468628868518,65441.27440169722,True,2022-01-27,evening,False
205,New York,Northeast,32.33104665853321,27626.22234525763,False,2022-12-23,evening,False
206,New York,Northeast,30.875739824746596,106362.115830548,True,2022-02-27,afternoon,True
207,New York,Northeast,19.98152690971467,100899.70695604396,False,2022-07-27,evening,False
208,New York,Northeast,38.23603228876485,43694.24950724972,False,2022-03-20,evening,False
209,New York,Northeast,42.71267311841053,95280.10109566236,True,2022-06-30,afternoon,True
210,New York,Northeast,33.92317166855328,100715.86442164156,True,2022-09-30,afternoon,True
211,New York,Northeast,18.700745639319766,41854.352202101814,True,2022-11-15,afternoon,True
212,New York,Northeast,45.08772258786469,35372.43099817805,True,2022-07-24,morning,True
213,New York,Northeast,32.923581455636985,34749.48931625574,True,2022-04-05,afternoon,True
214,New York,Northeast,44.42960190380999,60641.137652014,False,2022-09-24,afternoon,False
215,New York,Northeast,31.119725452565497,50201.579830271934,True,2022-04-02,morning,True
216,New York,Northeast,24.48417598430982,49952.61407713813,True,2022-03-18,afternoon,True
217,New York,Northeast,37.34492341995959,28815.929224423853,False,2022-05-23,afternoon,True
218,New York,Northeast,39.222692814877234,52385.77422170976,True,2022-05-03,afternoon,True
219,New York,Northeast,52.710239365847414,105013.28025073033,True,2022-07-23,afternoon,True
220,New York,Northeast,41.2168033261411,94277.07373751781,True,2022-03-25,afternoon,False
221,New York,Northeast,59.90313047150319,34731.63044566029,True,2022-12-28,afternoon,True
222,New York,Northeast,22.621085037558103,37622.2489295677,False,2022-07-02,evening,True
223,New York,Northeast,41.071893319514416,20000.0,True,2022-07-21,evening,True
224,New York,Northeast,31.91148155091986,21283.93758146136,False,2022-06-08,afternoon,False
225,New York,Northeast,18.0,31232.035534833965,True,2022-01-20,afternoon,False
226,New York,Northeast,18.0,133368.1397213515,False,2022-08-16,afternoon,True
227,New York,Northeast,42.197406271576746,86402.62940448482,False,2022-07-05,afternoon,True
228,New York,Northeast,26.930126322436593,20000.0,False,2022-08-13,evening,False
229,New York,Northeast,54.883861636457304,22692.520687733722,False,2022-01-14,afternoon,True
230,New York,Northeast,26.555630095608727,45660.12860289623,True,2022-11-12,morning,True
231,New York,Northeast,18.0,55138.30336000797,True,2022-11-22,morning,True
232,New York,Northeast,19.463822291349132,87589.23608996005,False,2022-06-13,morning,True
233,New York,Northeast,40.197737230782906,42202.951186737635,True,2022-03-21,afternoon,True
234,New York,Northeast,24.35602327124559,60601.214283580244,True,2022-09-21,evening,False
235,New York,Northeast,26.09576310131626,25531.603126536276,True,2022-04-17,morning,True
236,New York,Northeast,52.936262904372555,53577.14981760635,False,2022-11-08,evening,False
237,New York,Northeast,31.891494250151563,44436.88183032294,True,2022-05-10,morning,True
238,New York,Northeast,33.42900832676301,29217.483752930613,False,2022-11-21,morning,True
239,New York,Northeast,45.995932096429776,58293.40463817523,True,2022-06-27,evening,True
240,New York,Northeast,48.2981938008502,29145.24440975862,True,2022-01-08,afternoon,True
241,New York,Northeast,26.350514972762735,62439.049919662284,True,2022-03-27,evening,True
242,New York,Northeast,34.62934837314104,133479.55961359866,False,2022-05-16,evening,True
243,New York,Northeast,48.2663111954958,88744.35971225932,True,2022-05-22,morning,True
244,New York,Northeast,18.0,78568.95461446907,True,2022-07-11,afternoon,True
245,New York,Northeast,30.98590992371904,54344.32607277803,True,2022-11-20,afternoon,True
246,New York,Northeast,49.27364586709569,26534.36839940991,False,2022-03-23,morning,False
247,New York,Northeast,50.47707834050449,43014.82219644512,True,2022-11-06,evening,True
248,New York,Northeast,21.844698957257577,23860.378495397603,True,2022-11-12,morning,True
249,New York,Northeast,27.332459027725974,25297.35448141543,True,2022-09-24,evening,True
250,New York,Northeast,50.23012619051755,69485.16559365622,True,2022-03-26,afternoon,False
251,New York,Northeast,36.0752979191313,27154.634438636956,True,2022-08-16,evening,True
252,New York,Northeast,54.492584703202546,57674.292982307554,False,2022-01-21,evening,True
253,New York,Northeast,36.55168370199608,59279.79084627479,True,2022-11-20,morning,True
254,New York,Northeast,29.398220650522617,39590.230359667315,False,2022-02-21,afternoon,True
255,New York,Northeast,37.158729813841745,98321.80899967377,True,2022-06-07,afternoon,True
256,New York,Northeast,22.296327807235023,50593.71963331366,False,2022-02-08,morning,True
257,New York,Northeast,46.38727987805113,35205.01213286189,True,2022-02-05,afternoon,False
258,New York,Northeast,28.05244093766995,50606.94995969096,False,2022-05-21,evening,True
259,New York,Northeast,65.55258000085371,60266.294739372555,False,2022-09-28,afternoon,True
260,New York,Northeast,43.87699927853911,43179.73900003062,False,2022-02-18,afternoon,True
261,New York,Northeast,47.83820598441247,31055.3372123804,False,2022-06-16,afternoon,False
262,New York,Northeast,28.186939241909677,60845.693634629635,True,2022-03-10,evening,True
263,New York,Northeast,34.03689144550945,84680.06160312745,True,2022-05-30,morning,True
264,New York,Northeast,46.566549401538914,148043.51070594505,True,2022-03-19,morning,True
265,New York,Northeast,38.77260192865817,48969.75302500873,True,2022-03-26,afternoon,True
266,New York,Northeast,55.132409768917285,37168.09010038909,False,2022-10-07,afternoon,True
267,New York,Northeast,41.8277969502233,110657.85267594695,True,2022-02-05,morning,False
268,New York,Northeast,28.019829032616276,29514.04806743006,True,2022-07-15,morning,True
269,New York,Northeast,37.80543094148897,22517.592620078696,False,2022-02-19,evening,True
270,New York,Northeast,20.928760917664206,26456.732701084646,False,2022-08-03,afternoon,True
271,New York,Northeast,34.85266067465219,51880.59108289041,True,2022-05-30,afternoon,False
272,New York,Northeast,41.46507190935643,30935.609286144947,True,2022-07-27,afternoon,True
273,New York,Northeast,54.00158030460913,42049.79556026043,True,2022-05-16,evening,False
274,New York,Northeast,28.593090784198402,24256.210990531636,True,2022-01-05,morning,False
275,New York,Northeast,62.83195447978033,59674.431209860726,True,2022-08-19,morning,True
276,New York,Northeast,20.142046702333193,49633.74226992456,True,2022-10-19,morning,True
277,New York,Northeast,21.11900395596733,22721.714611329946,True,2022-09-06,morning,True
278,New York,Northeast,28.391275710936355,73614.49317181445,False,2022-11-07,afternoon,False
279,New York,Northeast,38.01566768967656,48982.81234462399,False,2022-01-12,evening,True
280,New York,Northeast,61.30288825693298,68894.31686383743,False,2022-06-07,afternoon,False
281,New York,Northeast,26.982914556283415,80500.70126766386,True,2022-06-12,afternoon,True
282,New York,Northeast,43.54725787407054,52057.95086338391,True,2022-09-10,afternoon,True
283,New York,Northeast,22.718968275792246,57003.11852821725,False,2022-08-26,morning,True
284,New York,Northeast,25.405532945207792,58441.05856535039,True,2022-01-25,evening,False
285,New York,Northeast,41.093092043738004,50362.10111664408,True,2022-05-21,evening,True
286,New York,Northeast,23.72797527417495,45613.37309521228,False,2022-12-15,evening,True
287,New York,Northeast,23.401795688780084,60390.991907212956,True,2022-09-23,morning,True
288,New York,Northeast,28.23621167088389,39916.075714584935,True,2022-07-09,afternoon,True
289,New York,Northeast,30.341878177505254,53380.89082510936,True,2022-04-13,morning,True
290,New York,Northeast,27.886064751446128,38037.72130664164,False,2022-08-19,afternoon,True
291,New York,Northeast,33.45791022973033,80393.18751214599,True,2022-01-07,evening,True
292,New York,Northeast,41.49755273845746,71652.08840546233,False,2022-07-02,afternoon,True
293,New York,Northeast,51.43329171708925,40456.55296852838,True,2022-11-10,evening,True
294,New York,Northeast,46.22285793679552,38296.53538386758,False,2022-06-30,afternoon,True
295,New York,Northeast,33.53183716830674,39435.49985127827,True,2022-07-10,morning,False
296,New York,Northeast,34.672345525880814,30741.414176147082,True,2022-02-21,afternoon,True
297,New York,Northeast,18.537186284823726,21877.616184089857,True,2022-01-21,afternoon,False
298,New York,Northeast,48.70791745446022,27989.614712753133,True,2022-01-29,morning,False
299,New York,Northeast,60.88769855918604,36211.88064193219,False,2022-08-02,morning,True
300,New York,Northeast,35.3840497887892,33633.94368812803,True,2022-03-28,morning,True
301,New York,Northeast,48.11682303935853,65361.2473462144,True,2022-01-17,morning,True
302,New York,Northeast,25.770617318691322,20000.0,False,2022-07-30,evening,False
303,New York,Northeast,22.080068785708043,20144.459834571724,True,2022-12-18,afternoon,True
304,New York,Northeast,46.9525722296698,33577.19702930243,False,2022-02-18,afternoon,True
305,New York,Northeast,46.54639225514141,47742.15421878543,True,2022-06-13,evening,False
306,New York,Northeast,52.4674242809734,120527.80925784427,False,2022-10-15,afternoon,True
307,New York,Northeast,41.68185008929998,44126.46173031209,True,2022-06-02,evening,True
308,New York,Northeast,21.626290077543853,40762.192543785575,True,2022-08-01,evening,False
309,New York,Northeast,18.913361839954064,77381.27537858945,False,2022-04-29,evening,False
310,New York,Northeast,32.99453943456306,56460.12835838026,False,2022-05-29,afternoon,False
311,New York,Northeast,45.6631865639705,70772.41016108837,False,2022-07-22,afternoon,False
312,New York,Northeast,38.53429690944627,20769.73447925226,False,2022-09-15,morning,True
313,New York,Northeast,20.646833218107442,48056.39747603549,True,2022-10-05,evening,False
314,New York,Northeast,42.920127117405414,100470.91013973975,True,2022-01-23,morning,True
315,New York,Northeast,47.0234272135012,54312.69886684243,True,2022-05-16,afternoon,True
316,New York,Northeast,42.15972600240455,72024.79649889134,False,2022-04-14,evening,True
317,New York,Northeast,28.033718602343328,65794.34702905707,True,2022-10-29,evening,True
318,New York,Northeast,23.155018756543733,103091.63871202126,True,2022-03-27,afternoon,False
319,New York,Northeast,18.0,28193.476753958963,True,2022-03-11,evening,False
320,New York,Northeast,25.193774400692057,20000.0,False,2022-01-24,afternoon,True
321,New York,Northeast,18.0,20324.76950754688,False,2022-07-21,afternoon,True
322,New York,Northeast,30.005671967238314,27162.9439505198,True,2022-03-12,morning,True
323,New York,Northeast,36.51738827388155,34753.35198246704,True,2022-09-11,afternoon,True
324,New York,Northeast,31.323758470744288,50655.18749242434,True,2022-11-15,afternoon,True
325,New York,Northeast,47.81119160974988,74919.1454396439,False,2022-04-27,evening,False
326,New York,Northeast,18.0,58970.27611877838,True,2022-04-23,evening,True
327,New York,Northeast,28.008357508406583,44998.09399917105,False,2022-10-30,evening,False
328,New York,Northeast,24.45138937788932,37422.70071391596,False,2022-05-28,evening,True
329,New York,Northeast,48.76891196229927,42103.580325439245,True,2022-05-17,afternoon,True
330,New York,Northeast,29.13380693856471,28006.4825878601,True,2022-04-17,morning,True
331,New York,Northeast,55.157500221007496,70788.14001498662,False,2022-02-20,morning,True
332,New York,Northeast,30.062948328087558,63855.27176550876,True,2022-11-16,morning,True
333,New York,Northeast,43.32626915609506,46563.96510121097,False,2022-03-31,afternoon,False
334,New York,Northeast,18.0,45231.43306756617,False,2022-11-22,morning,True
335,New York,Northeast,23.019374729740502,57005.09620410848,False,2022-06-01,morning,False
336,New York,Northeast,23.28349674459954,31375.169547427307,True,2022-08-08,afternoon,True
337,New York,Northeast,45.963015514799,32807.43759656541,True,2022-07-24,afternoon,True
338,New York,Northeast,28.687063613456495,48678.37819292748,True,2022-09-07,evening,True
339,New York,Northeast,18.0,76269.06516603546,True,2022-05-07,evening,True
340,New York,Northeast,37.96492853367564,51208.74150416598,True,2022-07-18,morning,True
341,New York,Northeast,18.0,37626.86847664051,False,2022-11-10,morning,True
342,New York,Northeast,21.67520579244775,65090.10102806511,True,2022-12-11,morning,True
343,New York,Northeast,25.298962105719355,41871.78867712588,True,2022-07-15,evening,True
344,New York,Northeast,37.40683036677132,87057.02778821504,True,2022-03-02,morning,False
345,New York,Northeast,31.45350511824141,52899.9544500473,False,2022-01-17,afternoon,True
